Country code,Year,cereal_yield_(kg_per_hectare),"co2_emissions,_total_(ktco2)",co2_emissions_per_capita_(metric_tons),"co2_emissions_per_units_of_gdp_(kg/$1,000_of_2005_ppp_$)",energy_use_per_capita_(kilograms_of_oil_equivalent),"energy_use_per_units_of_gdp_(kg_oil_eq./$1,000_of_2005_ppp_$)","foreign_direct_investment,_net_inflows_(%_of_gdp)",gdp_($),gni_per_capita_(atlas_$),nationally_terrestrial_protected_areas_(%_of_total_land_area),population,population_growth_(annual_%),population_in_urban_agglomerations_>1million_(%),ratio_of_girls_to_boys_in_primary_&_secondary_school_(%),"under-five_mortality_rate_(per_1,000)",urban_population,urban_population_growth_(annual_%)
KAZ,2008,1012.2,236954.206,15.1176611661134,1444.06557645876,4417.7612235397,421.992319964671,10.7326052259061,133441571813.622,6140.0,2.52093453333,15673999.0,1.21835922955562,8.52682203182481,98.914,35.1,9081515.0206,1.70278924265046
KEN,1999,1427.7,10172.258,0.333931014858634,255.14727517803598,445.936981344129,340.727876801862,0.402863318147874,12896050251.685,440.0,11.6069479712,30462154.0,2.54588975777347,6.98587828030808,96.704,114.0,5958397.3224,3.26420993212271
KEN,2000,1374.9,10417.947,0.333334826489829,259.752087200961,447.192414108012,348.475927847692,0.873864258670709,12691278914.2408,420.0,11.6095876007,31253701.0,2.56527405104042,7.13540773939061,97.579,111.1,6156979.097,3.27847116476755
KEN,2002,1488.4,7968.391,0.241995381176258,190.39947785363,440.147134961442,346.303240450655,0.210037978715221,13149263398.5268,390.0,11.6105308417,32927864.0,2.6205343763601,7.43268679681136,95.133,105.3,6618500.664,3.62054270981846
KEN,2003,1594.0,6754.614,0.199809313929789,156.798980583887,443.514169567666,348.044684679494,0.548445031448195,14903634448.2486,420.0,11.6105308417,33805301.0,2.62983950916919,7.58460928953125,97.163,102.7,6862476.103,3.61994660744035
KEN,2004,1806.3,7623.693,0.219689191824743,168.378879482436,454.275316913844,348.175384520062,0.286180527418254,16096109637.4889,460.0,11.6105308417,34702176.0,2.61847694091246,7.74101024673496,94.239,100.1,7113946.08,3.59887695057453
KEN,2005,1646.2,8562.445,0.240419680975565,178.56515451154002,458.898317363093,340.834197152748,0.113201905620843,18737922545.4642,520.0,11.6105308417,35614576.0,2.59525983428754,7.90145866119535,95.937,97.5,7372217.232,3.56614124698361
KEN,2006,1646.7,9574.537,0.262022129256198,187.804770190279,466.850504261685,334.615827735502,0.225198581909926,22502239913.4547,580.0,11.6105308417,36540948.0,2.56785025208045,8.06795981319368,96.062,94.6,7673599.08,4.00672399729044
KEN,2007,1773.3,9831.227,0.262269240543333,180.211956016237,463.121037007467,318.222402972163,2.68290644015284,27173670133.7296,660.0,11.6105308417,37485246.0,2.55139207744533,8.235448154722,95.176,92.1,7984357.398,3.96985557664099
KEN,2008,1416.6,10392.278,0.270242232186892,187.582571191063,463.31702856539,321.601101321551,0.318285504555505,30031427402.5555,740.0,11.6105308417,38455418.0,2.55521807392734,8.39888933205719,95.881,89.3,8306370.288,3.95384227140132
KHM,1998,1777.0,2233.203,0.186315630869285,210.902736833155,318.365113404429,360.37810362942,7.78172663355965,3120425502.56966,280.0,18.345603492,11986128.0,2.14991300380669,9.08562798595176,79.248,114.6,1896205.4496,5.62293086392005
KHM,1999,1933.5,2196.533,0.179684114101502,185.363315541503,318.129850641511,328.184849186624,6.60286377628807,3517242477.23368,290.0,23.97928683,12224414.0,1.96851185470921,9.19211342155133,81.214,108.7,1999914.1304,5.32494873821852
KHM,2000,2133.6,2255.205,0.181185365184673,174.974914119538,319.60523016524,308.650191715643,4.06410122577294,3654031716.27649,290.0,23.97928683,12446949.0,1.80404329858746,9.31555194771024,81.742,103.1,2103534.381,5.05147237403015
KHM,2001,2092.5,2643.907,0.208943656250622,189.870224110766,329.103287232398,299.06107715208,3.75388146169646,3979813387.83959,310.0,23.97928683,12653684.0,1.64728654345312,9.45463787463003,83.271,96.2,2209333.2264,4.90717939169596
KHM,2002,1922.0,2860.26,0.222671122383093,192.53119756661798,334.411191959158,289.146552002406,3.38714777743343,4284028138.3485,310.0,23.97928683,12845222.0,1.50235153298713,9.61014142067766,84.496,89.8,2314709.0044,4.6593217098607
KHM,2003,2160.6,3127.951,0.240165074613962,194.044881734469,340.845647680762,275.391222059383,1.80283811143701,4658246906.65795,350.0,23.97928683,13024171.0,1.38350253788838,9.77806572103514,85.526,83.8,2419890.9718,4.44385065843843
KHM,2004,2024.8,3498.318,0.26514539492727,196.68284189405998,350.410767471573,259.932048208842,2.46197704162845,5337833255.94539,400.0,23.97928683,13193961.0,1.29522861263983,9.95396302899486,87.012,78.2,2525324.1354,4.26469387655142
KHM,2006,2533.0,4074.037,0.301425863080802,182.58588554127002,365.058844837674,221.130966593573,6.64257882502482,7274424518.56763,520.0,23.97928683,13515884.0,1.17820216011111,10.3171572055516,89.226,67.8,2746427.6288,4.27690085674498
KHM,2007,2677.2,4440.737,0.324856141509015,180.578545090162,373.363232695119,207.542295605248,10.0390320936362,8639164917.03738,590.0,23.97928683,13669857.0,1.13276034235591,10.5019386815824,89.652,62.8,2862468.0558,4.13831861556688
KOR,1990,5852.9,243815.163,5.68744694301243,499.659637740115,2171.42893466141,190.766684198139,0.298926760183148,263776986549.113,6000.0,2.17926070491,42869000.0,1.14724011622368,50.8063659054328,98.279,7.5,31637322.0,3.58872745479345
KOR,1991,5735.4,268431.734,6.20393209762411,502.87163949284997,2309.83271701951,187.227930139122,0.382821955023616,308185041249.063,6980.0,2.1792551792,43268000.0,0.926437776565327,51.0745285199223,98.873,7.0,32312542.4,2.11179648327484
KOR,1992,6066.9,286568.716,6.56319345899274,507.05585125904696,2540.15550924123,196.246038169709,0.22077332760186,329885864343.816,7700.0,2.17924395681,43663000.0,0.908772977371698,51.0692531433937,99.402,6.6,32991762.8,2.08024537335038
KOR,1993,5502.8,317085.49,7.19732817323407,528.627484251561,2823.75998728891,207.398787755986,0.162397665781946,362135746944.573,8330.0,2.17923273361,44056000.0,0.896049041842031,51.0932676593427,100.048,6.4,33676406.4,2.05395671571838
KOR,1994,5987.1,340352.605,7.65645974399928,522.789162315666,2971.5239241446,202.898017497192,0.19105684401493,423434190055.386,9270.0,2.17922150958,44453000.0,0.897089928583474,51.1421478865318,99.941,6.2,34371059.6,2.04174342538925
KOR,1995,5849.9,370781.371,8.22259266404985,521.694537573041,3210.16006919034,203.673347477588,0.343403160232847,517118129837.8,10770.0,2.17921028474,45093000.0,1.42945725731837,50.9445479342692,101.185,6.1,35262726.0,2.56115657843191
KOR,1996,6486.4,401030.454,8.80901601317957,527.3483108120511,3454.73304777595,206.816247617834,0.417004690630598,557643607433.65,12070.0,2.1791990599,45525000.0,0.95346017944728,50.6742778693026,101.183,6.0,35728020.0,1.31087695003151
KOR,1997,6655.2,423175.467,9.20867534926231,531.737741517111,3726.08262610437,215.155674965738,0.550899471591099,516282942110.187,12190.0,2.17918783424,45954000.0,0.937927054183982,50.2517713365539,100.778,6.0,36193370.4,1.29407090556569
KOR,1998,6088.5,363839.74,7.86051677576857,490.823184093165,3377.52422926524,210.897991041777,1.56681880625355,345432412375.842,9200.0,2.17917660777,46287000.0,0.72202479734871,49.9480026789379,99.947,5.9,36585244.8,1.07690476421748
KOR,1999,6367.4,395005.573,8.47342327906128,486.69657332849397,3708.67078533582,213.018670657794,2.09551293107681,445399303511.045,9220.0,2.17917659877,46617000.0,0.710413734370836,49.6593989317202,99.307,5.8,36976604.4,1.0640387555691
KOR,2000,6435.7,432460.311,9.19971730343771,491.164362609254,4000.91880105514,213.605338942026,1.74047206466458,533384027728.655,9910.0,2.25879334677,47008000.0,0.835251851875999,49.3186542716133,98.763,5.8,37418368.0,1.18763077175019
KOR,2001,6560.4,440216.016,9.29569052093671,480.86576197678,4032.39200118251,208.59550432218,0.699127902296416,504585783003.741,10890.0,2.39759546759,47357000.0,0.73968439833352,49.0053022784382,98.235,5.7,37809828.8,1.04073831362067
KOR,2002,6087.2,465584.322,9.77666460879425,474.63976265963896,4170.09176431061,202.450574350367,0.41538112751442,575928909990.488,11830.0,2.39759546759,47622000.0,0.558019536199141,48.7707362143547,97.744,5.6,38135697.6,0.858169836574815
KOR,2003,5728.7,465771.339,9.7321577759669,461.884820524802,4234.04160137069,200.946140636253,0.547639946333901,643762388701.001,12680.0,2.39759546759,47859000.0,0.496434865017666,48.5692388056583,97.454,5.5,38440348.8,0.795686958663055
KOR,2004,6496.6,482276.506,10.0392703012136,457.13701231651,4334.0494598139,197.350441002849,1.28068101024474,721975255823.7,14830.0,2.39759546759,48039000.0,0.375399302147923,48.4292699681509,97.262,5.4,38700218.4,0.673758548836702
KOR,2005,6376.1,462918.413,9.61648620632349,422.085424265401,4364.57779716648,191.569418572553,0.746689104343286,844863004335.43,16900.0,2.39759546759,48138000.0,0.205870499112463,48.3735884332544,97.185,5.3,38895504.0,0.503342210786748
KOR,2006,6401.4,470820.798,9.74844810236661,408.153760475153,4421.0523220904,185.103219668424,0.376812348650962,951773478984.908,18950.0,2.39759546759,48297000.0,0.329756092869298,48.2602873884506,97.027,5.2,39130229.4,0.601663317618787
KOR,2007,6109.3,498205.954,10.2816153623906,410.913391836482,4584.49845220406,183.223330426772,0.170066608752909,1049235951186.97,21200.0,2.39759546759,48456000.0,0.328672275037912,48.1543028727093,96.991,5.1,39365654.4,0.599842168801854
KOR,2008,7072.8,509170.284,10.4752460345218,410.521296743471,4669.0063982554,182.976758235433,0.355453313540879,931402204981.625,21580.0,2.39759546759,48607000.0,0.311138377786733,48.0662949780896,97.175,5.1,39595262.2,0.581574928594995
KWT,1996,6244.9,47674.667,29.2820351079773,699.453410008365,8986.19757757413,214.651287571567,1.102950329485,31492937200.8801,20850.0,1.58637025019,1628120.0,0.0128377156290463,76.5605729307422,100.409,13.6,1597511.344,0.0332229975261772
KWT,1997,3362.9,49361.487,29.4026293593327,706.721866993376,8803.9470768615,211.611752099835,0.0651694456438872,30350433059.9669,21890.0,1.58637110162,1678812.0,3.06604254769781,77.7512312277968,101.078,13.5,1647586.0968,3.0864236748447
KWT,1998,2318.4,51088.644,28.9668576107066,705.610209843961,9567.61352457599,233.059653121873,0.227639292122363,25946185993.5521,20430.0,1.58637195821,1763693.0,4.93235057427668,77.5053254733108,101.887,13.2,1731241.0488,4.95272754836653
